"commune","type","infraction","code_reg","code_dep","lat","lng","ville_ref"
"Mauzac-et-Grand-Castang","P",20.48,72,"24",44.8823545617,0.780345381452,"Bergerac"
"Maves","P",26.529999999999998,24,"41",47.7379268366,1.35279251946,"Blois"
"Maxent","P",17.09,53,"35",47.9788328525,-2.01519596065,"Montfort-sur-Meu"
"Maxilly-sur-Saône","P",17.409999999999997,26,"21",47.3312115435,5.41954426061,"Is-sur-Tille"
"Mayet","P",19.96,52,"72",47.7642409399,0.279819645077,"Flèche (La)"
"Mayrac","P",18.45,73,"46",44.8995623407,1.54645622061,"Gourdon"
"Mayrègne","P",25.51,73,"31",42.8481521233,0.540039042931,"Saint-Gaudens"
"Mayrinhac-Lentour","P",18.41,73,"46",44.8130239525,1.80546272438,"Figeac"
"Mazaugues","P",36.36,93,"83",43.3448761166,5.89589582308,"Brignoles"
"Mazerat-Aurouze","P",15.779999999999998,83,"43",45.1875462661,3.5663385327,"Brioude"
"Mazères","P",26.759999999999998,72,"33",44.503806188,-0.250077983098,"Langon"
"Mazerny","P",19.380000000000003,21,"08",49.610898748,4.61820857627,"Charleville-Mézières"
"Mazerolles-du-Razès","P",20.85,91,"11",43.1364410454,2.06601390083,"Limoux"
"Mazeyrat-d'Allier","P",15.779999999999998,83,"43",45.128318526,3.52792705537,"Brioude"
"Mazières-sur-Béronne","P",18.869999999999997,54,"79",46.1827256837,-0.19031518074,"Niort"
"Mazion","P",35.900000000000006,72,"33",45.1693324994,-0.605631141444,"Blaye"
"Mazirot","P",28.84,41,"88",48.3210257674,6.15641355317,"Neufchâteau"
"Méailles","P",36.629999999999995,93,"04",44.0401459693,6.64532905257,"Castellane"
"Méautis","P",10.329999999999998,25,"50",49.280521992,-1.29573057994,"Saint-Lô"
"Mechmont","P",19.5,73,"46",44.5830981041,1.46298986385,"Cahors"
"Mecquignies","P",22.02,31,"59",50.2704309321,3.80248207777,"Avesnes-sur-Helpe"
"Medeyrolles","P",13.85,83,"63",45.407858055,3.81792966619,"Ambert"
"Mées","P",34.44,72,"40",43.7103483825,-1.12243161714,"Dax"
"Méharicourt","P",30.85,22,"80",49.7967919202,2.73103944446,"Péronne"
"Meigné-le-Vicomte","P",24.459999999999997,52,"49",47.5125846986,0.188043785469,"Saumur"
"Meilhan","P",34.44,72,"40",43.859612287,-0.695576864864,"Dax"
"Meilhards","P",14.059999999999999,74,"19",45.5471107848,1.63652060761,"Brive-la-Gaillarde"
"Meilleray","P",40.69,11,"77",48.7981344824,3.41720461603,"Coulommiers"
"Meistratzheim","P",17.189999999999998,42,"67",48.4525286856,7.56113902632,"Molsheim"
"Mélamare","P",21.910000000000004,23,"76",49.539757869,0.436022183281,"Havre (Le)"
"Melay","P",15.540000000000001,26,"71",46.1993430373,4.01334555514,"Charolles"
"Mélicourt","P",26.09,23,"27",48.912160796,0.502460109315,"Bernay"
"Fayet","P",21.38,22,"02",49.8710844824,3.25278845948,"Saint-Quentin"
"Faymont","P",24.41,43,"70",47.6057038041,6.5983082828,"Lure"
"Febvin-Palfart","P",12.52,31,"62",50.5333989825,2.30304274848,"Saint-Omer"
"Fédry","P",20.28,43,"70",47.6150426161,5.87835228178,"Vesoul"
"Feings","P",27.34,24,"41",47.4403763122,1.3693906983,"Romorantin-Lanthenay"
"Feissons-sur-Salins","P",51.13,82,"73",45.4725612545,6.56127729089,"Albertville"
"Felce","P",30.34,94,"2B",42.3462578102,9.42479183294,"Bastia"
"Floursies","P",22.02,31,"59",50.1863221041,3.97166819813,"Avesnes-sur-Helpe"
"Foëcy","P",25.499999999999996,24,"18",47.1803415795,2.15455136481,"Vierzon"
"Foissy","P",24.460000000000004,26,"21",47.1251182221,4.55154801206,"Beaune"
"Foissy-sur-Vanne","P",36.32,26,"89",48.2225776694,3.50568245446,"Sens"
"Folies","P",30.85,22,"80",49.7629825224,2.66649413989,"Péronne"
"Folschviller","P",18.12,41,"57",49.0692645659,6.68467570512,"Forbach"
"Fonches-Fonchette","P",32.160000000000004,22,"80",49.7761107379,2.82157926223,"Montdidier"
"Foncine-le-Haut","P",15.47,43,"39",46.6590550612,6.06154968382,"Saint-Claude"
"Fons-sur-Lussan","P",46.870000000000005,91,"30",44.1854366663,4.32720441708,"Bagnols-sur-Cèze"
"Fontaine","P",36.410000000000004,21,"10",48.2092891642,4.71805068623,"Bar-sur-Aube"
"Fontaine-Chaalis","P",46.8,22,"60",49.1547073818,2.66051125918,"Senlis"
"Fontaine-en-Bray","P",20.66,23,"76",49.6781243733,1.42208848927,"Neufchâtel-en-Bray"
"Fontaine-Étoupefour","P",16.919999999999998,25,"14",49.1379993992,-0.454203302795,"Caen"
"Fontaine-Heudebourg","P",23.19,23,"27",49.1341759247,1.22209261366,"Louviers"
"Fontaine-la-Rivière","P",34.09,11,"91",48.3602367763,2.16482780211,"Etampes"
"Fontaine-le-Dun","P",16.82,23,"76",49.8141727455,0.845673532596,"Fécamp"
"Fontaine-le-Port","P",51.43,11,"77",48.4842448988,2.76706354211,"Melun"
"Fontaine-lès-Cappy","P",30.85,22,"80",49.8992002068,2.77659071025,"Péronne"
"Fontaine-lès-Hermans","P",16.729999999999997,31,"62",50.5275299556,2.33764506206,"Saint-Pol-sur-Ternoise"
"Fontaine-Milon","P",22.850000000000005,52,"49",47.5051025316,-0.253641815769,"Angers"
"Fontaine-Raoul","P",16.57,24,"41",47.9744723154,1.13493872934,"Vendôme"
"Fontaine-sous-Préaux","P",17.899999999999995,23,"76",49.485549107,1.16858781468,"Rouen"
"Fontaines","P",19.060000000000002,26,"71",46.8516219974,4.78077093032,"Chalon-sur-Saône"
"Fontaines-en-Sologne","P",26.529999999999998,24,"41",47.487762675,1.54970974025,"Blois"
"Fontan","P",39.7,93,"06",44.0219052577,7.54428215207,"Menton"
"Fontanès","P",22.009999999999998,82,"42",45.5421701244,4.43125355325,"Saint-Etienne"
"Fontanes-du-Causse","P",18.45,73,"46",44.664035848,1.6675677554,"Gourdon"
"Fontannes","P",15.779999999999998,83,"43",45.2888928849,3.43014729837,"Brioude"
"Fontenai-les-Louvets","P",18.04,25,"61",48.5327670824,0.00848249030153,"Alençon-Argentan"
"Fontenay","P",22.15,24,"36",47.0542552682,1.74236009323,"Issoudun"
"Fontenay","P",15.540000000000001,26,"71",46.4766084028,4.29956693128,"Charolles"
"Espiet","P",30.36,72,"33",44.7957699657,-0.26502782545,"Libourne"
"Espins","P",16.68,25,"14",48.9996788,-0.414663338937,"Falaise"
"Esplantas","P",11.420000000000002,83,"43",44.9033054571,3.54670461918,"Puy-en-Velay (Le)"
"Esplas-de-Sérou","P",28.049999999999997,73,"09",42.9593666989,1.35387826212,"Saint-Girons"
"Esquay-sur-Seulles","P",19.869999999999997,25,"14",49.2716519336,-0.622418899697,"Bayeux"
"Esquiule","P",16.16,72,"64",43.1855622152,-0.724360816506,"Oloron-Sainte-Marie"
"Essé","P",18.12,53,"35",47.9478571796,-1.43042922929,"Vitré"
"Essert","P",39.58,43,"90",47.6367014962,6.81198236249,"Belfort"
"Essertines-en-Châtelneuf","P",20.71,82,"42",45.6183532974,3.99924034774,"Montbrison"
"Essey-la-Côte","P",21.240000000000002,41,"54",48.423637788,6.47050708108,"Lunéville"
"Essises","P",32.849999999999994,22,"02",48.9666904843,3.41396491705,"Château-Thierry"
"Estadens","P",25.51,73,"31",43.0338015189,0.844111123426,"Saint-Gaudens"
"Estal","P",18.41,73,"46",44.9193285418,1.91880253206,"Figeac"
"Estampures","P",17.720000000000002,73,"65",43.3759426738,0.285547480034,"Tarbes"
"Estavar","P",34.37,91,"66",42.4747536018,2.00935678563,"Prades"
"Estevelles","P",47.669999999999995,31,"62",50.4792333773,2.9072255969,"Lens"
"Estigarde","P",18.24,72,"40",44.0367068447,-0.115899203716,"Mont-de-Marsan"
"Estipouy","P",12.51,73,"32",43.5489973187,0.387102294766,"Mirande"
"Estivareilles","P",20.71,82,"42",45.4305784876,4.01661876407,"Montbrison"
"Estouteville-Écalles","P",17.899999999999995,23,"76",49.5868467071,1.30885834934,"Rouen"
"Estréboeuf","P",21.8,22,"80",50.153768945,1.62848401612,"Abbeville"
"Estrées","P",27.53,31,"59",50.2977355864,3.07513052042,"Douai"
"Estrées-Saint-Denis","P",45.99,22,"60",49.4263442144,2.62953613001,"Compiègne"
"Estrennes","P",28.84,41,"88",48.2597029699,6.05563322175,"Neufchâteau"
"Esvres","P",20.64,24,"37",47.2932820552,0.79068276272,"Loches"
"Étaing","P",18.33,31,"62",50.2720246326,2.99815975036,"Arras"
"Étalante","P",17.959999999999997,26,"21",47.629388545,4.76665603938,"Montbard"
"Étalleville","P",15.52,23,"76",49.7326211245,0.825031387746,"Yvetot"
"Étang-sur-Arroux","P",21.36,26,"71",46.859401459,4.17913091336,"Autun"
"Étaves-et-Bocquiaux","P",21.38,22,"02",49.9310354275,3.45081301205,"Saint-Quentin"
"Eteimbes","P",15.11,42,"68",47.7059397365,7.04282420421,"Altkirch"
"Ételfay","P",32.160000000000004,22,"80",49.6643512814,2.61085791876,"Montdidier"
"Erlon","P",27.84,22,"02",49.7348278249,3.70534450333,"Laon"
"Ermenonville","P",46.8,22,"60",49.1256725288,2.69642408679,"Senlis"
"Ernée","P",16.169999999999998,52,"53",48.3039992806,-0.93628278715,"Mayenne"
"Ernolsheim-Bruche","P",17.189999999999998,42,"67",48.5637542939,7.56903301628,"Molsheim"
"Érone","P",21.18,94,"2B",42.3756203554,9.26708993339,"Corte"
"Erquy","P",20.769999999999996,53,"22",48.6194186311,-2.45858442922,"Saint-Brieuc"
"Ersa","P",30.34,94,"2B",42.9871049875,9.38235735891,"Bastia"
"Erstroff","P",18.12,41,"57",48.980103423,6.77594710498,"Forbach"
"Esbarres","P",24.460000000000004,26,"21",47.0910694543,5.19824663928,"Beaune"
"Escalquens","P",39.699999999999996,73,"31",43.5209125935,1.55243226997,"Villefranche-de-Lauragais"
"Escanecrabe","P",25.51,73,"31",43.2716594526,0.757214642692,"Saint-Gaudens"
"Escarmain","P",16.839999999999996,31,"59",50.2236333668,3.54874778179,"Cambrai"
"Escaudes","P",26.759999999999998,72,"33",44.3127064082,-0.208247896337,"Langon"
"Eschbach-au-Val","P",20.89,42,"68",48.0218694285,7.1465502338,"Colmar"
"Eschwiller","P",14.68,42,"67",48.8576773931,7.11098433701,"Saverne"
"Esclavolles-Lurey","P",37.22,21,"51",48.5543933536,3.64977752907,"Epernay"
"Escoeuilles","P",12.52,31,"62",50.7236925633,1.93553476901,"Saint-Omer"
"Escombres-et-le-Chesnois","P",20.320000000000004,21,"08",49.697280399,5.12609721908,"Sedan"
"Escorpain","P",30.520000000000003,24,"28",48.719747149,1.21490953697,"Dreux"
"Escoubès-Pouts","P",19.700000000000003,73,"65",43.1066062315,0.0291146800461,"Argelès-Gazost"
"Escoussens","P",22.529999999999998,73,"81",43.4822756264,2.22873305615,"Castres"
"Escoutoux","P",26.98,83,"63",45.8157734773,3.5542890895,"Thiers"
"Escroux","P",22.529999999999998,73,"81",43.7575872342,2.64191518496,"Castres"
"Esmans","P",37.83,11,"77",48.3429519807,2.96915653301,"Montereau-Fault-Yonne"
"Esnans","P",25.520000000000003,43,"25",47.3328813955,6.32371158656,"Besançon"
"Esnes-en-Argonne","P",17.150000000000002,41,"55",49.2094249857,5.20477484518,"Verdun"
"Espalais","P",37.0,73,"82",44.0763853292,0.914122599798,"Castelsarrasin"
"Esparron","P",25.51,73,"31",43.2611725663,0.811588466445,"Saint-Gaudens"
"Espartignac","P",14.059999999999999,74,"19",45.3992793069,1.5950172659,"Brive-la-Gaillarde"
"Chambornay-lès-Bellevaux","P",20.28,43,"70",47.3958807638,6.10214510229,"Vesoul"
"Chambors","P",33.080000000000005,22,"60",49.2601158315,1.81072865391,"Méru"
"Chambourg-sur-Indre","P",20.64,24,"37",47.1721202579,0.968767881944,"Loches"
"Chambry","P",47.410000000000004,22,"02",49.5986366056,3.67200832611,"Laon"
"Chamesey","P",15.9,43,"25",47.2367237059,6.63188874418,"Pontarlier"
"Chamesson","P",17.959999999999997,26,"21",47.7827583784,4.54118131867,"Montbard"
"Chamole","P",24.46,43,"39",46.8443055833,5.73874767152,"Dole"
"Chamoux-sur-Gelon","P",34.489999999999995,82,"73",45.5341655971,6.21788663815,"Chambéry"
"Champ-Haut","P",18.04,25,"61",48.7261314736,0.325245165597,"Alençon-Argentan"
"Champagnac","P",29.24,54,"17",45.4287046076,-0.377244103646,"Jonzac"
"Champagnac-le-Vieux","P",15.779999999999998,83,"43",45.3545907565,3.50450522586,"Brioude"
"Champagnat","P",21.25,26,"71",46.4834634223,5.36915009557,"Louhans"
"Champagné","P",21.94,52,"72",48.0162619913,0.333986746648,"Mans (Le)"
"Champagné-Saint-Hilaire","P",16.699999999999996,54,"86",46.3229827238,0.320405816347,"Poitiers"
"Champagne-Vigny","P",16.93,54,"16",45.507125249,0.0414709267054,"Angoulême"
"Champagney","P",24.46,43,"39",47.2596370063,5.50446475584,"Dole"
"Champagny","P",17.409999999999997,26,"21",47.4615477148,4.76760990741,"Is-sur-Tille"
"Champcenest","P",32.78,11,"77",48.6709207707,3.27677023622,"Provins"
"Champcey","P",15.36,25,"50",48.7252425908,-1.45249449188,"Avranches"
"Champcueil","P",41.24,11,"91",48.5067693664,2.44815529587,"Evry"
"Champdolent","P",32.03,54,"17",45.9141109921,-0.777335359216,"Saint-Jean-d'Angély"
"Champeaux","P",34.74,11,"77",48.5919791102,2.81118299659,"Melun"
"Champenoux","P",28.94,41,"54",48.7344291014,6.35304245931,"Nancy"
"Champfleury","P",34.58,21,"51",49.195865059,4.01839707256,"Reims"
"Champguyon","P",37.22,21,"51",48.7716937806,3.56404200625,"Epernay"
"Champien","P",32.160000000000004,22,"80",49.6958546221,2.8583583655,"Montdidier"
"Champigneul-sur-Vence","P",19.380000000000003,21,"08",49.7043891652,4.66376922101,"Charleville-Mézières"
"Champigny","P",34.58,21,"51",49.2683371756,3.95843961351,"Reims"
"Champigny-lès-Langres","P",25.62,21,"52",47.8953588704,5.34704113965,"Langres"
"Champigny-sur-Aube","P",31.4,21,"10",48.5677006703,4.07229528495,"Rosières-près-Troyes"
"Champis","P",22.980000000000004,82,"07",44.9556198694,4.75241851344,"Tournon-sur-Rhône"
"Champlin","P",26.35,26,"58",47.2447063381,3.45044284941,"Cosne-Cours-sur-Loire"
"Champmotteux","P",34.09,11,"91",48.3439397579,2.31485115366,"Etampes"
"Champoly","P",10.76,82,"42",45.8535201477,3.84402489217,"Roanne"
"Champrenault","P",17.959999999999997,26,"21",47.4004814438,4.68028370836,"Montbard"
"Chastel","P",15.779999999999998,83,"43",45.0627745452,3.32138281225,"Brioude"
"Chastreix","P",17.83,83,"63",45.5125229995,2.7534823407,"Bourboule (La )"
"Châtaincourt","P",30.520000000000003,24,"28",48.6926195809,1.23398469234,"Dreux"
"Château-Bréhain","P",15.78,41,"57",48.898906621,6.52153311828,"Sarrebourg"
"Château-du-Loir","P",19.96,52,"72",47.702207042,0.430642762781,"Flèche (La)"
"Château-l'Abbaye","P",20.57,31,"59",50.4858024683,3.47414949128,"Valenciennes"
"Château-l'Hermitage","P",19.96,52,"72",47.8022785256,0.199179125064,"Flèche (La)"
"Château-Renard","P",35.489999999999995,24,"45",47.9266379127,2.92209191737,"Montargis"
"Château-Thébaud","P",35.38,52,"44",47.1158057933,-1.43844838155,"Rezé"
"Châteaubernard","P",58.410000000000004,54,"16",45.6720237128,-0.316074717824,"Cognac"
"Châteaudun","P",19.7,24,"28",48.0762457334,1.32636728625,"Châteaudun"
"Châteaulin","P",23.020000000000003,53,"29",48.2032973995,-4.07350636234,"Châteaulin"
"Châteauneuf","P",24.460000000000004,26,"21",47.2193918621,4.65146586699,"Beaune"
"Châteauneuf-d'Entraunes","P",25.52,93,"06",44.1639701619,6.83506555715,"Puget-Théniers"
"Châteauneuf-de-Randon","P",15.629999999999999,91,"48",44.6479862625,3.68590972615,"Mende"
"Châteauneuf-en-Thymerais","P",30.520000000000003,24,"28",48.589125049,1.23775016473,"Dreux"
"Châteauneuf-le-Rouge","P",53.019999999999996,93,"13",43.4912659702,5.56821681952,"Aix-en-Provence"
"Châteauneuf-sur-Cher","P",25.020000000000003,24,"18",46.8663441588,2.34034434393,"Saint-Amand-Montrond"
"Châteauponsac","P",16.080000000000002,74,"87",46.1311583678,1.28041965042,"Bellac"
"Châteauvert","P",36.36,93,"83",43.5012629533,6.01120516318,"Brignoles"
"Châteauvieux","P",27.34,24,"41",47.2199501992,1.36069389103,"Romorantin-Lanthenay"
"Châtel","P",28.23,82,"74",46.2490325973,6.81712790779,"Thonon-les-Bains"
"Châtel-Montagne","P",15.879999999999999,83,"03",46.1000720289,3.71657168388,"Vichy"
"Châtelain","P",20.209999999999997,52,"53",47.8067934344,-0.596047486278,"Château-Gontier"
"Châtellenot","P",24.460000000000004,26,"21",47.237576799,4.48751343081,"Beaune"
"Châtelraould-Saint-Louvent","P",39.35,21,"51",48.6623062215,4.51571278495,"Vitry-le-François"
"Châtelus","P",33.06,82,"38",45.0542328632,5.38957416574,"Saint-Marcellin"
"Châtenay","P",30.81,24,"28",48.3552348827,1.88349529404,"Lucé"
"Chatenay-Vaudin","P",25.62,21,"52",47.8510495493,5.44883005859,"Langres"
"Châtenois","P",24.41,43,"70",47.6842959157,6.31922142817,"Lure"
"Châtenois-les-Forges","P",19.55,43,"90",47.5590968943,6.83373185003,"Belfort"
"Châtignac","P",22.45,54,"16",45.3484001611,-0.00433406647489,"Cognac"
"Castillon-Debats","P",18.650000000000002,73,"32",43.7311656777,0.219388894885,"Auch"
"Castillon-Massas","P",18.650000000000002,73,"32",43.7164195467,0.541095638869,"Auch"
"Castres","P",21.38,22,"02",49.8013894137,3.25325245088,"Saint-Quentin"
"Catenoy","P",32.43,22,"60",49.3791543364,2.51800677203,"Clermont"
"Cathervielle","P",25.51,73,"31",42.8234692001,0.507545845496,"Saint-Gaudens"
"Catllar","P",34.37,91,"66",42.6404379908,2.42258231457,"Prades"
"Caubeyres","P",24.39,72,"47",44.2579597615,0.21692393129,"Nérac"
"Caubous","P",17.720000000000002,73,"65",43.2431070641,0.468805987642,"Tarbes"
"Caudebronde","P",24.24,91,"11",43.3873063189,2.30289301086,"Carcassonne"
"Caudrot","P",26.759999999999998,72,"33",44.5846738826,-0.144878442229,"Langon"
"Cauffry","P",32.43,22,"60",49.3134355162,2.43026281523,"Clermont"
"Caullery","P",16.839999999999996,31,"59",50.0824546804,3.37276572782,"Cambrai"
"Caumont","P",19.16,31,"62",50.2933192344,2.03127032068,"Ecuires"
"Caumont-sur-Orne","P",16.68,25,"14",48.9510382751,-0.470819178138,"Falaise"
"Caunay","P",18.869999999999997,54,"79",46.2016740241,0.088702939979,"Niort"
"Caupenne","P",34.44,72,"40",43.6842932274,-0.754439006059,"Dax"
"Cause-de-Clérans","P",20.48,72,"24",44.8732898421,0.672743624139,"Bergerac"
"Causse-et-Diège","P",17.400000000000002,73,"12",44.5282954974,2.03482919718,"Villefranche-de-Rouergue"
"Causses-et-Veyran","P",34.53,91,"34",43.4679658506,3.09140817523,"Béziers"
"Cauverville-en-Roumois","P",24.16,23,"27",49.3552369036,0.647055646241,"Pont-Audemer"
"Caux-et-Sauzens","P",24.24,91,"11",43.2258961133,2.25442069615,"Carcassonne"
"Cavan","P",19.310000000000002,53,"22",48.6827644007,-3.35255264768,"Lannion"
"Cavillargues","P",46.870000000000005,91,"30",44.1170150817,4.51753065913,"Bagnols-sur-Cèze"
"Cayeux-en-Santerre","P",32.160000000000004,22,"80",49.8125645731,2.60583040653,"Montdidier"
"Caylus","P",24.43,73,"82",44.2420637295,1.75360869362,"Montauban"
"Cazac","P",25.51,73,"31",43.347568969,0.952593670357,"Saint-Gaudens"
"Cazaril-Laspènes","P",25.51,73,"31",42.8031770171,0.581463334845,"Saint-Gaudens"
"Cazaugitat","P",26.759999999999998,72,"33",44.7152295174,0.0111309122135,"Langon"
"Cazaux","P",23.6,73,"09",43.0532282657,1.51928694563,"Pamiers"
"Cazaux-Savès","P",18.650000000000002,73,"32",43.5452047263,0.978268681087,"Auch"
"Cazeneuve-Montaut","P",25.51,73,"31",43.181753746,0.862058674032,"Saint-Gaudens"
"Cazideroque","P",19.59,72,"47",44.4042830502,0.930041418738,"Villeneuve-sur-Lot"
"Ceaucé","P",15.580000000000002,25,"61",48.4936450518,-0.634587693157,"Domfront"
"Allichamps","P",25.180000000000003,21,"52",48.5636922014,4.88629237794,"Saint-Dizier"
"Allineuc","P",20.769999999999996,53,"22",48.3113091496,-2.86736098744,"Saint-Brieuc"
"Allogny","P",24.410000000000004,24,"18",47.2339866645,2.30681136882,"Bourges"
"Allonne","P",23.379999999999995,54,"79",46.5804441397,-0.38171869398,"Parthenay"
"Allos","P",36.629999999999995,93,"04",44.2614961379,6.62671789984,"Castellane"
"Alluy","P",18.830000000000002,26,"58",47.0338777551,3.63261778008,"Château-Chinon"
"Ally","P",8.47,83,"15",45.1644412736,2.32569985798,"Mauriac"
"Alos","P",28.049999999999997,73,"09",42.8984884142,1.12940450041,"Saint-Girons"
"Alsting","P",18.12,41,"57",49.180492978,7.00110743227,"Forbach"
"Althen-des-Paluds","P",43.269999999999996,93,"84",44.0048087082,4.95793804186,"Avignon"
"Altviller","P",18.12,41,"57",49.0689443074,6.73140491187,"Forbach"
"Alzen","P",23.6,73,"09",42.9813926821,1.45571678885,"Pamiers"
"Alzing","P",17.189999999999998,41,"57",49.2764757176,6.55325896948,"Boulay-Moselle"
"Amagney","P",25.520000000000003,43,"25",47.3053386559,6.14827312973,"Besançon"
"Amange","P",24.46,43,"39",47.1669744984,5.5649107588,"Dole"
"Amarens","P",25.05,73,"81",44.0438938289,1.92108502728,"Gaillac"
"Amayé-sur-Orne","P",16.919999999999998,25,"14",49.0911214253,-0.434224922695,"Caen"
"Ambax","P",25.51,73,"31",43.3680277125,0.937034657846,"Saint-Gaudens"
"Ambérieux-en-Dombes","P",30.450000000000003,82,"01",45.9961799872,4.91227250796,"Trévoux"
"Ambeyrac","P",17.400000000000002,73,"12",44.4943534957,1.9357162857,"Villefranche-de-Rouergue"
"Ambilly","P",53.01,82,"74",46.1961567042,6.22429975401,"Annemasse"
"Beaurepaire","P",35.449999999999996,82,"38",45.3365279901,5.04348562581,"Vienne"
"Beaurieux","P",27.84,22,"02",49.402806797,3.75287161991,"Laon"
"Beausoleil","P",43.89999999999999,93,"06",43.747724383,7.42222154586,"Menton"
"Beaussais","P",18.869999999999997,54,"79",46.2826295796,-0.154592535008,"Niort"
"Beautiran","P",32.46,72,"33",44.7034400813,-0.459169831543,"Bordeaux"
"Beauval","P",22.44,22,"80",50.1079177763,2.32862837789,"Amiens"
"Beauvernois","P",21.25,26,"71",46.8413806403,5.4403170068,"Louhans"
"Beauville","P",39.699999999999996,73,"31",43.4675844934,1.7707274596,"Villefranche-de-Lauragais"
"Beauvoir","P",15.36,25,"50",48.6036397591,-1.52825115278,"Avranches"
"Beauvoir-sur-Mer","P",28.450000000000003,52,"85",46.9086155426,-2.06349351302,"Sables d'Olonne (Les)"
